ID,ICR_chr,ICR_start,ICR_end,ICR_id,CpG_chr,CpG_start,CpG_end,Number_of_somatic_tissue,smatic_tissue_list,Brain_found,Liver_found,Kidney_found,Assay_Design_Id,Top_Sequence,Locus_Name,DesignQC,,,,DesignQC
19296,21,8211781,8211805,ICR_1233,21,8211804,8211805,3,"1,2,3",1,1,1,,,cg25621416,CGdb - Multimapper,,,,
19297,21,8212080,8212139,ICR_1234,21,8212081,8212082,3,"1,2,3",1,1,1,,,cg25621471,CGdb - Multimapper,,,,
19298,21,8212080,8212139,ICR_1234,21,8212086,8212087,3,"1,2,3",1,1,1,,,cg25621472,CGdb - Multimapper,,,,
19299,21,8212080,8212139,ICR_1234,21,8212089,8212090,3,"1,2,3",1,1,1,,,cg25621473,CGdb - Multimapper,,,,
19300,21,8212080,8212139,ICR_1234,21,8212091,8212092,3,"1,2,3",1,1,1,,,cg25621474,CGdb - Multimapper,,,,
19301,21,8212080,8212139,ICR_1234,21,8212119,8212120,3,"1,2,3",1,1,1,,,cg25621475,CGdb - Multimapper,,,,
19302,21,8212080,8212139,ICR_1234,21,8212123,8212124,3,"1,2,3",1,1,1,,,cg25621476,CGdb - Multimapper,,,,
19303,21,8212080,8212139,ICR_1234,21,8212127,8212128,3,"1,2,3",1,1,1,,,cg25621477,CGdb - Multimapper,,,,
19304,21,8212080,8212139,ICR_1234,21,8212131,8212132,3,"1,2,3",1,1,1,,,cg25621478,CGdb - Multimapper,,,,
19305,21,8212080,8212139,ICR_1234,21,8212138,8212139,3,"1,2,3",1,1,1,,,cg25621479,CGdb - Multimapper,,,,
19306,21,8213080,8213132,ICR_1235,21,8213084,8213085,3,"1,2,3",1,1,1,,,cg25621622,CGdb - Multimapper,,,,
19307,21,8213080,8213132,ICR_1235,21,8213091,8213092,3,"1,2,3",1,1,1,,,cg25621623,CGdb - Multimapper,,,,
19308,21,8213080,8213132,ICR_1235,21,8213098,8213099,3,"1,2,3",1,1,1,,,cg25621624,CGdb - Multimapper,,,,
19309,21,8213080,8213132,ICR_1235,21,8213101,8213102,3,"1,2,3",1,1,1,,,cg25621625,CGdb - Multimapper,,,,
19310,21,8213080,8213132,ICR_1235,21,8213107,8213108,3,"1,2,3",1,1,1,,,cg25621626,CGdb - Multimapper,,,,
19311,21,8213080,8213132,ICR_1235,21,8213111,8213112,3,"1,2,3",1,1,1,,,cg25621627,CGdb - Multimapper,,,,
19312,21,8213080,8213132,ICR_1235,21,8213125,8213126,3,"1,2,3",1,1,1,,,cg25621628,CGdb - Multimapper,,,,
19313,21,8213080,8213132,ICR_1235,21,8213131,8213132,3,"1,2,3",1,1,1,,,cg25621629,CGdb - Multimapper,,,,
19314,21,8214822,8214873,ICR_1236,21,8214828,8214829,3,"1,2,3",1,1,1,,,cg25621921,CGdb - Multimapper,,,,
19315,21,8214822,8214873,ICR_1236,21,8214834,8214835,3,"1,2,3",1,1,1,,,cg25621922,CGdb - Multimapper,,,,
19316,21,8214822,8214873,ICR_1236,21,8214842,8214843,3,"1,2,3",1,1,1,,,cg25621923,CGdb - Multimapper,,,,
19317,21,8214822,8214873,ICR_1236,21,8214849,8214850,3,"1,2,3",1,1,1,,,cg25621924,CGdb - Multimapper,,,,
19318,21,8214822,8214873,ICR_1236,21,8214852,8214853,3,"1,2,3",1,1,1,,,cg25621925,CGdb - Multimapper,,,,
19319,21,8214822,8214873,ICR_1236,21,8214855,8214856,3,"1,2,3",1,1,1,,,cg25621926,CGdb - Multimapper,,,,
19320,21,8214822,8214873,ICR_1236,21,8214857,8214858,3,"1,2,3",1,1,1,,,cg25621927,CGdb - Multimapper,,,,
19321,21,8214822,8214873,ICR_1236,21,8214872,8214873,3,"1,2,3",1,1,1,,,cg25621928,CGdb - Multimapper,,,,
19322,21,8215614,8215723,ICR_1237,21,8215621,8215622,3,"1,2,3",1,1,1,,,cg25622035,CGdb - Multimapper,,,,
19323,21,8215614,8215723,ICR_1237,21,8215644,8215645,3,"1,2,3",1,1,1,,,cg25622037,CGdb - Multimapper,,,,
19324,21,8215614,8215723,ICR_1237,21,8215649,8215650,3,"1,2,3",1,1,1,,,cg25622038,CGdb - Multimapper,,,,
19325,21,8215614,8215723,ICR_1237,21,8215690,8215691,3,"1,2,3",1,1,1,,,cg25622040,CGdb - Multimapper,,,,
19326,21,8215614,8215723,ICR_1237,21,8215695,8215696,3,"1,2,3",1,1,1,,,cg25622041,CGdb - Multimapper,,,,
19327,21,8215614,8215723,ICR_1237,21,8215701,8215702,3,"1,2,3",1,1,1,,,cg25622042,CGdb - Multimapper,,,,
19328,21,8215614,8215723,ICR_1237,21,8215709,8215710,3,"1,2,3",1,1,1,,,cg25622043,CGdb - Multimapper,,,,
19329,21,8215614,8215723,ICR_1237,21,8215713,8215714,3,"1,2,3",1,1,1,,,cg25622044,CGdb - Multimapper,,,,
19330,21,8215614,8215723,ICR_1237,21,8215722,8215723,3,"1,2,3",1,1,1,,,cg25622045,CGdb - Multimapper,,,,
19331,21,8216148,8216317,ICR_1238,21,8216149,8216150,3,"1,2,3",1,1,1,,,cg25622099,CGdb - Multimapper,,,,
19332,21,8216148,8216317,ICR_1238,21,8216152,8216153,3,"1,2,3",1,1,1,,,cg25622100,CGdb - Multimapper,,,,
19333,21,8216148,8216317,ICR_1238,21,8216165,8216166,3,"1,2,3",1,1,1,,,cg25622101,CGdb - Multimapper,,,,
19334,21,8216148,8216317,ICR_1238,21,8216170,8216171,3,"1,2,3",1,1,1,,,cg25622102,CGdb - Multimapper,,,,
19335,21,8216148,8216317,ICR_1238,21,8216192,8216193,3,"1,2,3",1,1,1,,,cg25622103,CGdb - Multimapper,,,,
19336,21,8216148,8216317,ICR_1238,21,8216194,8216195,3,"1,2,3",1,1,1,,,cg25622104,CGdb - Multimapper,,,,
19337,21,8216148,8216317,ICR_1238,21,8216200,8216201,3,"1,2,3",1,1,1,,,cg25622105,CGdb - Multimapper,,,,
19338,21,8216148,8216317,ICR_1238,21,8216210,8216211,3,"1,2,3",1,1,1,,,cg25622106,CGdb - Multimapper,,,,
19339,21,8216148,8216317,ICR_1238,21,8216213,8216214,3,"1,2,3",1,1,1,,,cg25622107,CGdb - Multimapper,,,,
19340,21,8216148,8216317,ICR_1238,21,8216252,8216253,3,"1,2,3",1,1,1,,,cg25622108,CGdb - Multimapper,,,,
19341,21,8216148,8216317,ICR_1238,21,8216268,8216269,3,"1,2,3",1,1,1,,,cg25622109,CGdb - Multimapper,,,,
19343,21,8216729,8216785,ICR_1239,21,8216736,8216737,3,"1,2,3",1,1,1,,,cg25622158,CGdb - Multimapper,,,,
19344,21,8216729,8216785,ICR_1239,21,8216742,8216743,3,"1,2,3",1,1,1,,,cg25622159,CGdb - Multimapper,,,,
19345,21,8216729,8216785,ICR_1239,21,8216750,8216751,3,"1,2,3",1,1,1,,,cg25622160,CGdb - Multimapper,,,,
19346,21,8216729,8216785,ICR_1239,21,8216780,8216781,3,"1,2,3",1,1,1,,,cg25622161,CGdb - Multimapper,,,,
19347,21,8216729,8216785,ICR_1239,21,8216784,8216785,3,"1,2,3",1,1,1,,,cg25622162,CGdb - Multimapper,,,,
19348,21,8217611,8217759,ICR_1240,21,8217612,8217613,3,"1,2,3",1,1,1,,,cg25622275,CGdb - Multimapper,,,,
19349,21,8217611,8217759,ICR_1240,21,8217620,8217621,3,"1,2,3",1,1,1,,,cg25622276,CGdb - Multimapper,,,,
19350,21,8217611,8217759,ICR_1240,21,8217623,8217624,3,"1,2,3",1,1,1,,,cg25622277,CGdb - Multimapper,,,,
19351,21,8217611,8217759,ICR_1240,21,8217662,8217663,3,"1,2,3",1,1,1,,,cg25622278,CGdb - Multimapper,,,,
19352,21,8217611,8217759,ICR_1240,21,8217679,8217680,3,"1,2,3",1,1,1,,,cg25622279,CGdb - Multimapper,,,,
19353,21,8217611,8217759,ICR_1240,21,8217681,8217682,3,"1,2,3",1,1,1,,,cg25622280,CGdb - Multimapper,,,,
19354,21,8217611,8217759,ICR_1240,21,8217697,8217698,3,"1,2,3",1,1,1,,,cg25148117,CGdb - Multimapper,,,,
19355,21,8217611,8217759,ICR_1240,21,8217729,8217730,3,"1,2,3",1,1,1,,,cg12696644,CGdb - Multimapper,,,,
19356,21,8217611,8217759,ICR_1240,21,8217749,8217750,3,"1,2,3",1,1,1,,,cg25622281,CGdb - Multimapper,,,,
19357,21,8217611,8217759,ICR_1240,21,8217758,8217759,3,"1,2,3",1,1,1,,,cg25622282,CGdb - Multimapper,,,,
19358,21,8220792,8221021,ICR_1241,21,8220845,8220846,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
19359,21,8220792,8221021,ICR_1241,21,8220851,8220852,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
19360,21,8220792,8221021,ICR_1241,21,8220984,8220985,3,"1,2,3",1,1,1,,,cg25622631,CGdb - Multimapper,,,,
19361,21,8220792,8221021,ICR_1241,21,8221002,8221003,3,"1,2,3",1,1,1,,,cg25622632,CGdb - Multimapper,,,,
19362,21,8220792,8221021,ICR_1241,21,8221010,8221011,3,"1,2,3",1,1,1,,,cg25622633,CGdb - Multimapper,,,,
19363,21,8220792,8221021,ICR_1241,21,8221013,8221014,3,"1,2,3",1,1,1,,,cg25622634,CGdb - Multimapper,,,,
19364,21,8220792,8221021,ICR_1241,21,8221020,8221021,3,"1,2,3",1,1,1,,,cg25622635,CGdb - Multimapper,,,,
19365,21,8226175,8226554,ICR_1242,21,8226182,8226183,3,"1,2,3",1,1,1,,,cg25622959,CGdb - Multimapper,,,,
19366,21,8226175,8226554,ICR_1242,21,8226191,8226192,3,"1,2,3",1,1,1,,,cg25622960,CGdb - Multimapper,,,,
19367,21,8226175,8226554,ICR_1242,21,8226196,8226197,3,"1,2,3",1,1,1,,,cg25622961,CGdb - Multimapper,,,,
19368,21,8226175,8226554,ICR_1242,21,8226201,8226202,3,"1,2,3",1,1,1,,,cg25622962,CGdb - Multimapper,,,,
19369,21,8226175,8226554,ICR_1242,21,8226206,8226207,3,"1,2,3",1,1,1,,,cg25622963,CGdb - Multimapper,,,,
19370,21,8226175,8226554,ICR_1242,21,8226216,8226217,3,"1,2,3",1,1,1,,,cg25622964,CGdb - Multimapper,,,,
19371,21,8226175,8226554,ICR_1242,21,8226221,8226222,3,"1,2,3",1,1,1,,,cg25622965,CGdb - Multimapper,,,,
19372,21,8226175,8226554,ICR_1242,21,8226233,8226234,3,"1,2,3",1,1,1,,,cg25622966,CGdb - Multimapper,,,,
19373,21,8226175,8226554,ICR_1242,21,8226235,8226236,3,"1,2,3",1,1,1,,,cg25622967,CGdb - Multimapper,,,,
19374,21,8226175,8226554,ICR_1242,21,8226241,8226242,3,"1,2,3",1,1,1,,,cg25622968,CGdb - Multimapper,,,,
19375,21,8226175,8226554,ICR_1242,21,8226260,8226261,3,"1,2,3",1,1,1,,,cg25622969,CGdb - Multimapper,,,,
19376,21,8226175,8226554,ICR_1242,21,8226309,8226310,3,"1,2,3",1,1,1,,,cg25622970,CGdb - Multimapper,,,,
19377,21,8226175,8226554,ICR_1242,21,8226333,8226334,3,"1,2,3",1,1,1,,,cg25622971,CGdb - Multimapper,,,,
19378,21,8226175,8226554,ICR_1242,21,8226349,8226350,3,"1,2,3",1,1,1,,,cg25622972,CGdb - Multimapper,,,,
19379,21,8226175,8226554,ICR_1242,21,8226374,8226375,3,"1,2,3",1,1,1,,,cg25622973,CGdb - Multimapper,,,,
19380,21,8226175,8226554,ICR_1242,21,8226437,8226438,3,"1,2,3",1,1,1,,,cg25622974,CGdb - Multimapper,,,,
19381,21,8226175,8226554,ICR_1242,21,8226449,8226450,3,"1,2,3",1,1,1,,,cg25622975,CGdb - Multimapper,,,,
19382,21,8226175,8226554,ICR_1242,21,8226453,8226454,3,"1,2,3",1,1,1,,,cg25622976,CGdb - Multimapper,,,,
19383,21,8226175,8226554,ICR_1242,21,8226459,8226460,3,"1,2,3",1,1,1,,,cg25622977,CGdb - Multimapper,,,,
19384,21,8226175,8226554,ICR_1242,21,8226467,8226468,3,"1,2,3",1,1,1,,,cg25622978,CGdb - Multimapper,,,,
19385,21,8226175,8226554,ICR_1242,21,8226484,8226485,3,"1,2,3",1,1,1,,,cg25622979,CGdb - Multimapper,,,,
19386,21,8226175,8226554,ICR_1242,21,8226493,8226494,3,"1,2,3",1,1,1,,,cg25622980,CGdb - Multimapper,,,,
19387,21,8226175,8226554,ICR_1242,21,8226536,8226537,3,"1,2,3",1,1,1,,,cg25622981,CGdb - Multimapper,,,,
19388,21,8226175,8226554,ICR_1242,21,8226553,8226554,3,"1,2,3",1,1,1,,,cg25622982,CGdb - Multimapper,,,,
19389,21,8236929,8237069,ICR_1243,21,8236977,8236978,3,"1,2,3",1,1,1,,,cg25623244,CGdb - Multimapper,,,,
19390,21,8236929,8237069,ICR_1243,21,8236983,8236984,3,"1,2,3",1,1,1,,,cg25623245,CGdb - Multimapper,,,,
19391,21,8236929,8237069,ICR_1243,21,8237029,8237030,3,"1,2,3",1,1,1,,,cg25623246,CGdb - Multimapper,,,,
19392,21,8236929,8237069,ICR_1243,21,8237032,8237033,3,"1,2,3",1,1,1,,,cg25623247,CGdb - Multimapper,,,,
19393,21,8236929,8237069,ICR_1243,21,8237044,8237045,3,"1,2,3",1,1,1,,,cg25623248,CGdb - Multimapper,,,,
19394,21,8236929,8237069,ICR_1243,21,8237050,8237051,3,"1,2,3",1,1,1,,,cg25623249,CGdb - Multimapper,,,,
19395,21,8236929,8237069,ICR_1243,21,8237062,8237063,3,"1,2,3",1,1,1,,,cg25623251,CGdb - Multimapper,,,,
19396,21,8236929,8237069,ICR_1243,21,8237068,8237069,3,"1,2,3",1,1,1,,,cg25623252,CGdb - Multimapper,,,,
19397,21,8249017,8249144,ICR_1244,21,8249075,8249076,3,"1,2,3",1,1,1,,,cg25620438,CGdb - Multimapper,,,,
19398,21,8249017,8249144,ICR_1244,21,8249098,8249099,3,"1,2,3",1,1,1,,,cg25620439,CGdb - Multimapper,,,,
19399,21,8249017,8249144,ICR_1244,21,8249100,8249101,3,"1,2,3",1,1,1,,,cg25620440,CGdb - Multimapper,,,,
19400,21,8249017,8249144,ICR_1244,21,8249103,8249104,3,"1,2,3",1,1,1,,,cg25620441,CGdb - Multimapper,,,,
19401,21,8249017,8249144,ICR_1244,21,8249126,8249127,3,"1,2,3",1,1,1,,,cg25620442,CGdb - Multimapper,,,,
19402,21,8249017,8249144,ICR_1244,21,8249128,8249129,3,"1,2,3",1,1,1,,,cg25620443,CGdb - Multimapper,,,,
19403,21,8249017,8249144,ICR_1244,21,8249132,8249133,3,"1,2,3",1,1,1,,,cg25620444,CGdb - Multimapper,,,,
19404,21,8249017,8249144,ICR_1244,21,8249143,8249144,3,"1,2,3",1,1,1,,,cg25620445,CGdb - Multimapper,,,,
19405,21,8249869,8249897,ICR_1245,21,8249875,8249876,3,"1,2,3",1,1,1,,,cg25620546,CGdb - Multimapper,,,,
19406,21,8249869,8249897,ICR_1245,21,8249883,8249884,3,"1,2,3",1,1,1,,,cg25620547,CGdb - Multimapper,,,,
19407,21,8249869,8249897,ICR_1245,21,8249892,8249893,3,"1,2,3",1,1,1,,,cg25620549,CGdb - Multimapper,,,,
19408,21,8249869,8249897,ICR_1245,21,8249896,8249897,3,"1,2,3",1,1,1,,,cg25620550,CGdb - Multimapper,,,,
19409,21,8250138,8250293,ICR_1246,21,8250143,8250144,3,"1,2,3",1,1,1,,,cg25620585,CGdb - Multimapper,,,,
19410,21,8250138,8250293,ICR_1246,21,8250161,8250162,3,"1,2,3",1,1,1,,,cg25620586,CGdb - Multimapper,,,,
19411,21,8250138,8250293,ICR_1246,21,8250166,8250167,3,"1,2,3",1,1,1,,,cg25620587,CGdb - Multimapper,,,,
19412,21,8250138,8250293,ICR_1246,21,8250171,8250172,3,"1,2,3",1,1,1,,,cg25620588,CGdb - Multimapper,,,,
19413,21,8250138,8250293,ICR_1246,21,8250184,8250185,3,"1,2,3",1,1,1,,,cg25620589,CGdb - Multimapper,,,,
19414,21,8250138,8250293,ICR_1246,21,8250187,8250188,3,"1,2,3",1,1,1,,,cg25620590,CGdb - Multimapper,,,,
19415,21,8250138,8250293,ICR_1246,21,8250203,8250204,3,"1,2,3",1,1,1,,,cg25620592,CGdb - Multimapper,,,,
19416,21,8250138,8250293,ICR_1246,21,8250216,8250217,3,"1,2,3",1,1,1,,,cg25620593,CGdb - Multimapper,,,,
19417,21,8250138,8250293,ICR_1246,21,8250224,8250225,3,"1,2,3",1,1,1,,,cg25620594,CGdb - Multimapper,,,,
19418,21,8250138,8250293,ICR_1246,21,8250244,8250245,3,"1,2,3",1,1,1,,,cg25620595,CGdb - Multimapper,,,,
19419,21,8250138,8250293,ICR_1246,21,8250250,8250251,3,"1,2,3",1,1,1,,,cg25620596,CGdb - Multimapper,,,,
19420,21,8250138,8250293,ICR_1246,21,8250252,8250253,3,"1,2,3",1,1,1,,,cg25620597,CGdb - Multimapper,,,,
19421,21,8250138,8250293,ICR_1246,21,8250254,8250255,3,"1,2,3",1,1,1,,,cg25620598,CGdb - Multimapper,,,,
19422,21,8250138,8250293,ICR_1246,21,8250270,8250271,3,"1,2,3",1,1,1,,,cg25620599,CGdb - Multimapper,,,,
19423,21,8250138,8250293,ICR_1246,21,8250278,8250279,3,"1,2,3",1,1,1,,,cg25620600,CGdb - Multimapper,,,,
19424,21,8250138,8250293,ICR_1246,21,8250286,8250287,3,"1,2,3",1,1,1,,,cg25620601,CGdb - Multimapper,,,,
19425,21,8250138,8250293,ICR_1246,21,8250290,8250291,3,"1,2,3",1,1,1,,,cg25620602,CGdb - Multimapper,,,,
19426,21,8250138,8250293,ICR_1246,21,8250292,8250293,3,"1,2,3",1,1,1,,,cg25620603,CGdb - Multimapper,,,,
19427,21,8250538,8250718,ICR_1247,21,8250540,8250541,3,"1,2,3",1,1,1,,,cg25620642,CGdb - Multimapper,,,,
19428,21,8250538,8250718,ICR_1247,21,8250551,8250552,3,"1,2,3",1,1,1,,,cg25620643,CGdb - Multimapper,,,,
19429,21,8250538,8250718,ICR_1247,21,8250568,8250569,3,"1,2,3",1,1,1,,,cg25620644,CGdb - Multimapper,,,,
19430,21,8250538,8250718,ICR_1247,21,8250574,8250575,3,"1,2,3",1,1,1,,,cg25620645,CGdb - Multimapper,,,,
19431,21,8250538,8250718,ICR_1247,21,8250578,8250579,3,"1,2,3",1,1,1,,,cg25620646,CGdb - Multimapper,,,,
19432,21,8250538,8250718,ICR_1247,21,8250583,8250584,3,"1,2,3",1,1,1,,,cg25620647,CGdb - Multimapper,,,,
19433,21,8250538,8250718,ICR_1247,21,8250590,8250591,3,"1,2,3",1,1,1,,,cg25620648,CGdb - Multimapper,,,,
19434,21,8250538,8250718,ICR_1247,21,8250594,8250595,3,"1,2,3",1,1,1,,,cg25620649,CGdb - Multimapper,,,,
19435,21,8250538,8250718,ICR_1247,21,8250598,8250599,3,"1,2,3",1,1,1,,,cg25620650,CGdb - Multimapper,,,,
19436,21,8250538,8250718,ICR_1247,21,8250605,8250606,3,"1,2,3",1,1,1,,,cg25620651,CGdb - Multimapper,,,,
19437,21,8250538,8250718,ICR_1247,21,8250611,8250612,3,"1,2,3",1,1,1,,,cg25620652,CGdb - Multimapper,,,,
19438,21,8250538,8250718,ICR_1247,21,8250623,8250624,3,"1,2,3",1,1,1,,,cg25620653,CGdb - Multimapper,,,,
19439,21,8250538,8250718,ICR_1247,21,8250629,8250630,3,"1,2,3",1,1,1,,,cg25620654,CGdb - Multimapper,,,,
19440,21,8250538,8250718,ICR_1247,21,8250640,8250641,3,"1,2,3",1,1,1,,,cg25620655,CGdb - Multimapper,,,,
19441,21,8250538,8250718,ICR_1247,21,8250643,8250644,3,"1,2,3",1,1,1,,,cg25620656,CGdb - Multimapper,,,,
19442,21,8250538,8250718,ICR_1247,21,8250653,8250654,3,"1,2,3",1,1,1,,,cg25620657,CGdb - Multimapper,,,,
19443,21,8250538,8250718,ICR_1247,21,8250658,8250659,3,"1,2,3",1,1,1,,,cg25620658,CGdb - Multimapper,,,,
19444,21,8250538,8250718,ICR_1247,21,8250664,8250665,3,"1,2,3",1,1,1,,,cg25620659,CGdb - Multimapper,,,,
19445,21,8250538,8250718,ICR_1247,21,8250669,8250670,3,"1,2,3",1,1,1,,,cg25620660,CGdb - Multimapper,,,,
19446,21,8250538,8250718,ICR_1247,21,8250671,8250672,3,"1,2,3",1,1,1,,,cg25620661,CGdb - Multimapper,,,,
19447,21,8250538,8250718,ICR_1247,21,8250674,8250675,3,"1,2,3",1,1,1,,,cg25620662,CGdb - Multimapper,,,,
19448,21,8250538,8250718,ICR_1247,21,8250678,8250679,3,"1,2,3",1,1,1,,,cg25620663,CGdb - Multimapper,,,,
19449,21,8250538,8250718,ICR_1247,21,8250685,8250686,3,"1,2,3",1,1,1,,,cg25620664,CGdb - Multimapper,,,,
19450,21,8250538,8250718,ICR_1247,21,8250689,8250690,3,"1,2,3",1,1,1,,,cg25620665,CGdb - Multimapper,,,,
19451,21,8250538,8250718,ICR_1247,21,8250693,8250694,3,"1,2,3",1,1,1,,,cg25620666,CGdb - Multimapper,,,,
19452,21,8250538,8250718,ICR_1247,21,8250698,8250699,3,"1,2,3",1,1,1,,,cg25620667,CGdb - Multimapper,,,,
19453,21,8250538,8250718,ICR_1247,21,8250702,8250703,3,"1,2,3",1,1,1,,,cg25620668,CGdb - Multimapper,,,,
19454,21,8250538,8250718,ICR_1247,21,8250708,8250709,3,"1,2,3",1,1,1,,,cg25620669,CGdb - Multimapper,,,,
19455,21,8250538,8250718,ICR_1247,21,8250717,8250718,3,"1,2,3",1,1,1,,,cg25620670,CGdb - Multimapper,,,,
19456,21,8251123,8251349,ICR_1248,21,8251141,8251142,3,"1,2,3",1,1,1,,,cg25620736,CGdb - Multimapper,,,,
19457,21,8251123,8251349,ICR_1248,21,8251144,8251145,3,"1,2,3",1,1,1,,,cg25620737,CGdb - Multimapper,,,,
19458,21,8251123,8251349,ICR_1248,21,8251156,8251157,3,"1,2,3",1,1,1,,,cg25620738,CGdb - Multimapper,,,,
19459,21,8251123,8251349,ICR_1248,21,8251161,8251162,3,"1,2,3",1,1,1,,,cg25620739,CGdb - Multimapper,,,,
19460,21,8251123,8251349,ICR_1248,21,8251175,8251176,3,"1,2,3",1,1,1,,,cg25620740,CGdb - Multimapper,,,,
19461,21,8251123,8251349,ICR_1248,21,8251180,8251181,3,"1,2,3",1,1,1,,,cg25620741,CGdb - Multimapper,,,,
19462,21,8251123,8251349,ICR_1248,21,8251185,8251186,3,"1,2,3",1,1,1,,,cg25620742,CGdb - Multimapper,,,,
19463,21,8251123,8251349,ICR_1248,21,8251187,8251188,3,"1,2,3",1,1,1,,,cg25620743,CGdb - Multimapper,,,,
19464,21,8251123,8251349,ICR_1248,21,8251198,8251199,3,"1,2,3",1,1,1,,,cg25620744,CGdb - Multimapper,,,,
19465,21,8251123,8251349,ICR_1248,21,8251200,8251201,3,"1,2,3",1,1,1,,,cg25620745,CGdb - Multimapper,,,,
19466,21,8251123,8251349,ICR_1248,21,8251210,8251211,3,"1,2,3",1,1,1,,,cg25620746,CGdb - Multimapper,,,,
19467,21,8251123,8251349,ICR_1248,21,8251214,8251215,3,"1,2,3",1,1,1,,,cg25620747,CGdb - Multimapper,,,,
19468,21,8251123,8251349,ICR_1248,21,8251224,8251225,3,"1,2,3",1,1,1,,,cg25620748,CGdb - Multimapper,,,,
19469,21,8251123,8251349,ICR_1248,21,8251231,8251232,3,"1,2,3",1,1,1,,,cg25620749,CGdb - Multimapper,,,,
19470,21,8251123,8251349,ICR_1248,21,8251235,8251236,3,"1,2,3",1,1,1,,,cg25620750,CGdb - Multimapper,,,,
19471,21,8251123,8251349,ICR_1248,21,8251240,8251241,3,"1,2,3",1,1,1,,,cg25620751,CGdb - Multimapper,,,,
19472,21,8251123,8251349,ICR_1248,21,8251255,8251256,3,"1,2,3",1,1,1,,,cg25620752,CGdb - Multimapper,,,,
19473,21,8251123,8251349,ICR_1248,21,8251261,8251262,3,"1,2,3",1,1,1,,,cg25620753,CGdb - Multimapper,,,,
19474,21,8251123,8251349,ICR_1248,21,8251263,8251264,3,"1,2,3",1,1,1,,,cg25620754,CGdb - Multimapper,,,,
19475,21,8251123,8251349,ICR_1248,21,8251265,8251266,3,"1,2,3",1,1,1,,,cg25620755,CGdb - Multimapper,,,,
19476,21,8251123,8251349,ICR_1248,21,8251270,8251271,3,"1,2,3",1,1,1,,,cg25620756,CGdb - Multimapper,,,,
19477,21,8251123,8251349,ICR_1248,21,8251278,8251279,3,"1,2,3",1,1,1,,,cg25620757,CGdb - Multimapper,,,,
19478,21,8251123,8251349,ICR_1248,21,8251282,8251283,3,"1,2,3",1,1,1,,,cg25620758,CGdb - Multimapper,,,,
19479,21,8251123,8251349,ICR_1248,21,8251284,8251285,3,"1,2,3",1,1,1,,,cg25620759,CGdb - Multimapper,,,,
19480,21,8251123,8251349,ICR_1248,21,8251293,8251294,3,"1,2,3",1,1,1,,,cg25620761,CGdb - Multimapper,,,,
19481,21,8251123,8251349,ICR_1248,21,8251298,8251299,3,"1,2,3",1,1,1,,,cg25620762,CGdb - Multimapper,,,,
19482,21,8251123,8251349,ICR_1248,21,8251306,8251307,3,"1,2,3",1,1,1,,,cg25620763,CGdb - Multimapper,,,,
19483,21,8251123,8251349,ICR_1248,21,8251308,8251309,3,"1,2,3",1,1,1,,,cg25620764,CGdb - Multimapper,,,,
19484,21,8251123,8251349,ICR_1248,21,8251312,8251313,3,"1,2,3",1,1,1,,,cg25620765,CGdb - Multimapper,,,,
19485,21,8251123,8251349,ICR_1248,21,8251315,8251316,3,"1,2,3",1,1,1,,,cg25620766,CGdb - Multimapper,,,,
19486,21,8251123,8251349,ICR_1248,21,8251319,8251320,3,"1,2,3",1,1,1,,,cg25620767,CGdb - Multimapper,,,,
19487,21,8251123,8251349,ICR_1248,21,8251323,8251324,3,"1,2,3",1,1,1,,,cg25620768,CGdb - Multimapper,,,,
19488,21,8251123,8251349,ICR_1248,21,8251326,8251327,3,"1,2,3",1,1,1,,,cg25620769,CGdb - Multimapper,,,,
19489,21,8251123,8251349,ICR_1248,21,8251337,8251338,3,"1,2,3",1,1,1,,,cg25620770,CGdb - Multimapper,,,,
19490,21,8251123,8251349,ICR_1248,21,8251348,8251349,3,"1,2,3",1,1,1,,,cg25620771,CGdb - Multimapper,,,,
19492,21,8254357,8254812,ICR_1249,21,8254459,8254460,3,"1,2,3",1,1,1,,,cg25621250,CGdb - Multimapper,,,,
19493,21,8254357,8254812,ICR_1249,21,8254461,8254462,3,"1,2,3",1,1,1,,,cg25621251,CGdb - Multimapper,,,,
19494,21,8254357,8254812,ICR_1249,21,8254482,8254483,3,"1,2,3",1,1,1,,,cg25621252,CGdb - Multimapper,,,,
19495,21,8254357,8254812,ICR_1249,21,8254513,8254514,3,"1,2,3",1,1,1,,,cg25621253,CGdb - Multimapper,,,,
19496,21,8254357,8254812,ICR_1249,21,8254532,8254533,3,"1,2,3",1,1,1,,,cg25621254,CGdb - Multimapper,,,,
19497,21,8254357,8254812,ICR_1249,21,8254536,8254537,3,"1,2,3",1,1,1,,,cg25621255,CGdb - Multimapper,,,,
19498,21,8254357,8254812,ICR_1249,21,8254540,8254541,3,"1,2,3",1,1,1,,,cg25621256,CGdb - Multimapper,,,,
19499,21,8254357,8254812,ICR_1249,21,8254545,8254546,3,"1,2,3",1,1,1,,,cg25621257,CGdb - Multimapper,,,,
19500,21,8254357,8254812,ICR_1249,21,8254548,8254549,3,"1,2,3",1,1,1,,,cg25621258,CGdb - Multimapper,,,,
